Sigla,Projeto,Arquivo,Nome da Variável,URL
cdps,cdps-atualizar-cadastro-java,application-dev.properties,acesso.service.url,bcodacadapp01:5054/AcessoService.svc
cdps,cdps-atualizar-cadastro-java,application-dev.properties,url.atualizar.cadastro,bcodmswrk01:8275
cdps,cdps-atualizar-cadastro-java,application-dev.properties,#atualizar.cadastro.endpoint,bcodmswrk01:8275/cdps-atualizar-cadastro-java/v1
cdps,cdps-atualizar-cadastro-java,application-dev.properties,atualizar.cadastro.endpoint,localhost:8080/cdps-atualizar-cadastro-java/v1/swagger-ui.html#
cdps,cdps-atualizar-cadastro-java,application-dev.properties,cmm.endpoint,bcoacmm01:7080/CMM_SERVICES
cdps,cdps-atualizar-cadastro-java,application-dev.properties,url.embossing.name,bcodmswrkctn01:8275/cdps-atualizar-cadastro-java/v1/embossed-name/
cdps,cdps-atualizar-cadastro-java,application-dev.properties,url.servico.solicitarCartao,bcodacadapp01:5052/
cdps,cdps-atualizar-cadastro-java,application-hml.properties,cyber.bank.url,bcohacadapp01:5051/CyberbankService.svc
cdps,cdps-atualizar-cadastro-java,application-hml.properties,pessoa.fisica.url,bcohacadapp01:5051/PessoaFisicaService.svc
cdps,cdps-atualizar-cadastro-java,application-hml.properties,acesso.service.url,bcohacadapp01:5054/AcessoService.svc
cdps,cdps-atualizar-cadastro-java,application-hml.properties,url.atualizar.cadastro,bcodmswrk01:8275
cdps,cdps-atualizar-cadastro-java,application-hml.properties,atualizar.cadastro.endpoint,bcodmswrk01:8275/cdps-atualizar-cadastro-java/v1
cdps,cdps-atualizar-cadastro-java,application-hml.properties,url.embossing.name,vshmsctnprodutos:8275/cdps-atualizar-cadastro-java/v1/embossed-name/
cdps,cdps-atualizar-cadastro-java,application-hml.properties,url.servico.solicitarCartao,bcohacadapp01:5052/
cdps,cdps-atualizar-cadastro-java,application-prd.properties,cyber.bank.url,bcopacadapp01:5051/CyberbankService.svc
cdps,cdps-atualizar-cadastro-java,application-prd.properties,pessoa.fisica.url,bcopacadapp01:5051/PessoaFisicaService.svc
cdps,cdps-atualizar-cadastro-java,application-prd.properties,acesso.service.url,bcopacadapp01:5054/AcessoService.svc
cdps,cdps-atualizar-cadastro-java,application-prd.properties,url.atualizar.cadastro,vsmsctnprodutos:8275
cdps,cdps-atualizar-cadastro-java,application-prd.properties,atualizar.cadastro.endpoint,vsmsctnprodutos:8275/cdps-atualizar-cadastro-java/v1
cdps,cdps-atualizar-cadastro-java,application-prd.properties,url.embossing.name,vsmsctnprodutos:8275/cdps-atualizar-cadastro-java/v1/embossed-name/
cdps,cdps-atualizar-cadastro-java,application-prd.properties,url.servico.solicitarCartao,bcopacadapp01:5052/
cdps,cdps-campanhas-cliente-web-angular,application-dev.properties,parc.abertura.cadastro.endpoint,localhost:8125/camp/v1/
cdps,cdps-campanhas-cliente-web-angular,application-hml.properties,parc.abertura.cadastro.endpoint,localhost:8125/camp/v1/
cdps,cdps-campanhas-cliente-web-angular,application-prd.properties,parc.abertura.cadastro.endpoint,localhost:8125/camp/v1/
cdps,cdps-calculo-segmento-lib,application-dev.properties,#url.atualizar.cadastro,bcodmswrk01:8275
cdps,cdps-calculo-segmento-lib,application-dev.properties,#atualizar.cadastro.endpoint,bcodmswrk01:8275/cdps-atualizar-cadastro-java/v1
cdps,cdps-calculo-segmento-lib,application-dev.properties,#atualizar.cadastro.endpoint,localhost:8080/cdps-atualizar-cadastro-java/v1/swagger-ui.html#
cdps,cdps-calculo-segmento-lib,application-hml.properties,url.atualizar.cadastro,bcodmswrk01:8275
cdps,cdps-calculo-segmento-lib,application-hml.properties,atualizar.cadastro.endpoint,bcodmswrk01:8275/cdps-atualizar-cadastro-java/v1
cdps,cdps-consultar-informacoes-cliente-java,application-dev.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
cdps,cdps-consultar-informacoes-cliente-java,application-dev.properties,br.com.original.swagger.contact.url,www.original.com.br
cdps,cdps-consultar-informacoes-cliente-java,application-hml.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
cdps,cdps-consultar-informacoes-cliente-java,application-hml.properties,br.com.original.swagger.contact.url,www.original.com.br
cdps,cdps-consultar-informacoes-cliente-java,application-prd.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br
cdps,cdps-consultar-informacoes-cliente-java,application-prd.properties,br.com.original.swagger.contact.url,www.original.com.br
cdps,cdps-validacao-dados-java,application-dev.properties,acad.client.endpoint,bcodacadapp01:5055/DominioService.svc
cdps,cdps-validacao-dados-java,application-hml.properties,acad.client.endpoint,bcohacadapp01:5055/DominioService.svc
cdps,cdps-validacao-dados-java,application-prd.properties,acad.client.endpoint,bcopacadapp01:5055/DominioService.svc
cdps,cdps-poderes-java,application-dev.properties,fepweb.endpoint,bcodfpwapl01:8080/fepwebws/services/CORE_CoreManagement_v5
cdps,cdps-poderes-java,application-hml.properties,fepweb.endpoint,bcohfpwapl01:8080/fepwebws/services/CORE_CoreManagement_v5
cdps,cdps-poderes-java,application-prd.properties,fepweb.endpoint,10.150.100.145:8080/fepwebws/services/CORE_CoreManagement_v5
ctas,ctas-consumidor-orquestrador-bucket-java,application.properties,#rest.client.efetivar.debito,ctas-efetivar-debito-java.apps.ocp-h.original.com.br
ctas,ctas-consumidor-orquestrador-bucket-java,application.properties,#rest.client.efetivar.credito,ctas-efetivar-credito-java.apps.ocp-h.original.com.br
ctas,ctas-consumidor-orquestrador-bucket-java,application.properties,#rest.client.auth.token,atco-auth-sistemas-java.apps.ocp-h.original.com.br/v1/token
ctas,ctas-abertura-conta-vinculada-cmm-java,application-dev.properties,swagger.host,${spring.application.name}.apps.ocp-d.original.com.br
ctas,ctas-abertura-conta-vinculada-cmm-java,application-hml.properties,swagger.host,${spring.application.name}.apps.ocp-h.original.com.br
ctas,ctas-abertura-conta-vinculada-cmm-java,application.properties,swagger.host,${spring.application.name}.original.com.br
ctas,ctas-consolidacao-saldo-parcerias-batch-java,application-dev.properties,ms.rest.token.url,atco-auth-sistemas-java.apps.ocp-h.original.com.br/v1/token/
ctas,ctas-consolidacao-saldo-parcerias-batch-java,application-dev.properties,br.com.original.debito,ctas-efetivar-debito-java.apps.ocp-h.original.com.br/v1/debits
ctas,ctas-consolidacao-saldo-parcerias-batch-java,application-hml.properties,ms.rest.token.url,atco-auth-sistemas-java.apps.ocp-h.original.com.br/v1/token/
ctas,ctas-consolidacao-saldo-parcerias-batch-java,application-hml.properties,br.com.original.debito,ctas-efetivar-debito-java.apps.ocp-h.original.com.br/v1/debits
ctas,ctas-consolidacao-saldo-parcerias-batch-java,application-prd.properties,ms.rest.token.url,atco-auth-sistemas-java.original.com.br/v1/token/
ctas,ctas-consolidacao-saldo-parcerias-batch-java,application-prd.properties,br.com.original.debito,ctas-efetivar-debito-java.original.com.br/v1/debits
ctas,ctas-consumidor-encerramento-contas-irregulares-java,application-dev.properties,original.url.rest.solicita.encerramento,bcodmswrkctn01:8219/ctas-solicita-encerramento-java
ctas,ctas-extratos-java,application-dev.properties,rest.ms.url.debit.asynchronous.verify.partner,parc-informacoes-cadastro-java.parc-dev.svc.cluster.local:8080/v1/partners/accounts
ctas,ctas-extratos-java,application-hml.properties,rest.ms.url.debit.asynchronous.verify.partner,parc-informacoes-cadastro-java.parc-hml.svc.cluster.local:8080/v1/partners/accounts
ctas,ctas-extratos-java,application-prd.properties,rest.ms.url.debit.asynchronous.verify.partner,parc-informacoes-cadastro-java.parc.svc.cluster.local:8080/v1/partners/accounts
ctas,ctas-consumidor-transacoes-emprestimo-java,application-dev.properties,br.com.original.debito,ctas-efetivar-debito-java.ctas-dev.svc.cluster.local:8080/v1/debits
ctas,ctas-consumidor-transacoes-emprestimo-java,application-dev.properties,br.com.original.credito,ctas-efetivar-credito-java.ctas-dev.svc.cluster.local:8080/v1/credit-transferences
ctas,ctas-consumidor-transacoes-emprestimo-java,application-dev.properties,ms.rest.token.url,atco-auth-sistemas-java.atco-hml.svc.cluster.local:8080/v1/token
ctas,ctas-consumidor-transacoes-emprestimo-java,application-hml.properties,br.com.original.debito,ctas-efetivar-debito-java.ctas-hml.svc.cluster.local:8080/v1/debits
ctas,ctas-consumidor-transacoes-emprestimo-java,application-hml.properties,br.com.original.credito,ctas-efetivar-credito-java.ctas-hml.svc.cluster.local:8080/v1/credit-transferences
ctas,ctas-consumidor-transacoes-emprestimo-java,application-hml.properties,ms.rest.token.url,atco-auth-sistemas-java.atco-hml.svc.cluster.local:8080/v1/token
ctas,ctas-consumidor-transacoes-emprestimo-java,application-prd.properties,br.com.original.debito,ctas-efetivar-debito-java.ctas.svc.cluster.local:8080/v1/debits
ctas,ctas-consumidor-transacoes-emprestimo-java,application-prd.properties,br.com.original.credito,ctas-efetivar-credito-java.ctas.svc.cluster.local:8080/v1/credit-transferences
ctas,ctas-consumidor-transacoes-emprestimo-java,application-prd.properties,ms.rest.token.url,atco-auth-sistemas-java.atco.svc.cluster.local:8080/v1/token
ctas,ctas-orq-consultar-contas-saldos-java,application-dev.properties,rest.api.cdps.operacoes.clientes,cdps-operacoes-clientes-java.cdps-dev.svc.cluster.local:8080/v1/customers/operations?isoProduct=CTA_CTE&ownership=FIRST_HOLDER_PR&customerId={customerId}
ctas,ctas-orq-consultar-contas-saldos-java,application-dev.properties,#rest.api.cdps.operacoes.clientes,cdps-operacoes-clientes-java.apps.ocp-d.original.com.br/v1/customers/operations?isoProduct=CTA_CTE&ownership=FIRST_HOLDER_PR&customerId={customerId}
ctas,ctas-orq-consultar-contas-saldos-java,application-dev.properties,rest.api.ctas.saldo.java,ctas-saldo-java.dev.apps.ocp-h.original.com.br/v2/accounts/balance
ctas,ctas-orq-consultar-contas-saldos-java,application-dev.properties,#rest.api.ctas.saldo.java,ctas-saldo-java.ctas-dev.svc.cluster.local:8080/v2/accounts/balance
ctas,ctas-orq-consultar-contas-saldos-java,application-hml.properties,rest.api.cdps.operacoes.clientes,cdps-operacoes-clientes-java.cdps-hml.svc.cluster.local:8080/v1/customers/operations?isoProduct=CTA_CTE&ownership=FIRST_HOLDER_PR&customerId={customerId}
ctas,ctas-orq-consultar-contas-saldos-java,application-hml.properties,rest.api.ctas.saldo.java,ctas-saldo-java.hml.apps.ocp-h.original.com.br/v2/accounts/balance
ctas,ctas-orq-consultar-contas-saldos-java,application-hml.properties,#rest.api.ctas.saldo.java,ctas-saldo-java.ctas-hml.svc.cluster.local:8080/v2/accounts/balance
ctas,ctas-orq-consultar-contas-saldos-java,application-prd.properties,rest.api.cdps.operacoes.clientes,cdps-operacoes-clientes-java.cdps.svc.cluster.local:8080/v1/customers/operations?isoProduct=CTA_CTE&ownership=FIRST_HOLDER_PR&customerId={customerId}
ctas,ctas-orq-consultar-contas-saldos-java,application-prd.properties,rest.api.ctas.saldo.java,ctas-saldo-java.ctas.svc.cluster.local:8080/v1/accounts/balance
ctas,ctas-servicos-batch-java,application-dev.properties,cmm.endpoint,BCODCMM01:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-dev.properties,original.core.cmm.endpoint,BCODCMM01:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-dev.properties,ctas.url,BCODCMM01:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-hml.properties,cmm.endpoint,VSCMMHOM:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-hml.properties,original.core.cmm.endpoint,VSCMMHOM:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-hml.properties,cmm.endpoint,BCOHCMM02:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-hml.properties,original.core.cmm.endpoint,BCOHCMM02:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-hml.properties,ctas.url,BCOHCMM02:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-prd.properties,cmm.endpoint,vscmmprod.bcocorporate.ad:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-prd.properties,original.core.cmm.endpoint,vscmmprod.bcocorporate.ad:7080/CMM_SERVICES
ctas,ctas-servicos-batch-java,application-prd.properties,ctas.url,vscmmprod.bcocorporate.ad:7080/CMM_SERVICES
ctas,ctas-sincronizacao-tabelas-java,application.properties,swagger.api.termsOfServiceUrl,www.original.com.br
ctas,ctas-sincronizacao-tabelas-java,application.properties,swagger.api.license.url,www.apache.org/licenses/LICENSE-2.0.html
ctas,ctas-validacoes-java,application.properties,swagger.api.termsOfServiceUrl,www.original.com.br
ctas,ctas-consumer-lancamentos-parceiro-java,application-dev.properties,br.com.original.debito,ctas-efetivar-debito-java.dev.apps.ocp-h.original.com.br
ctas,ctas-consumer-lancamentos-parceiro-java,application-dev.properties,br.com.original.credito,ctas-efetivar-credito-java.dev.apps.ocp-h.original.com.br
ctas,ctas-consumer-lancamentos-parceiro-java,application-hml.properties,br.com.original.debito,ctas-efetivar-debito-java.hml.apps.ocp-h.original.com.br
ctas,ctas-consumer-lancamentos-parceiro-java,application-hml.properties,br.com.original.credito,ctas-efetivar-credito-java.hml.apps.ocp-h.original.com.br
ctas,ctas-consumer-lancamentos-parceiro-java,application-prd.properties,br.com.original.debito,ctas-efetivar-debito-java.original.com.br
ctas,ctas-consumer-lancamentos-parceiro-java,application-prd.properties,br.com.original.credito,ctas-efetivar-credito-java.original.com.br
ctas,ctas-consultas-java,application-prd.properties,openbank.cmm.soap.uri,bcodcmm01:7080/CMM_SERVICES
ctas,ctas-enriquecedor-transacoes-java,application.properties,br.com.original.swagger.termsOfServiceUrl,www.original.com.br/politicaprivacidade/
ctas,ctas-enriquecedor-transacoes-java,application.properties,br.com.original.swagger.licenseUrl,www.apache.org/licenses/LICENSE-2.0.html
ctas,ctas-enriquecedor-transacoes-java,application.properties,br.com.original.swagger.contact.url,www.original.com.br
ctas,ctas-saldo-java,application-dev.properties,#rest.ms.url.business-days.business-date,tbgr-dias-uteis-java.apps.ocp-d.original.com.br/v1/business-days/business-date
ctas,ctas-saldo-java,application-dev.properties,#rest.ms.url.overdraft,rtto-consultar-cheque-especial-java.apps.ocp-d.original.com.br/v1/accounts/overdraft
ctas,ctas-saldo-java,application-hml.properties,#rest.ms.url.business-days.business-date,tbgr-dias-uteis-java.apps.ocp-h.original.com.br/v1/business-days/business-date
ctas,ctas-saldo-java,application-hml.properties,#rest.ms.url.overdraft,rtto-consultar-cheque-especial-java.apps.ocp-h.original.com.br/v1/accounts/overdraft
ctas,ctas-solicita-encerramento-java,application-dev.properties,#cmm.client.endpoint,192.168.208.22:7080/CMM_SERVICES
ctas,ctas-solicita-encerramento-java,application-dev.properties,cmm.client.endpoint,bcodcmm01:7080/CMM_SERVICES
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.cdps-produtos-url,bcodmswrkctn01:8711/cdps-produtos-java
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.cdps-consulta-informacoes-url,cdps-consultar-informacoes-cliente-java.apps.ocp-d.original.com.br
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.ctas-efetivar-debitos-url,ctas-efetivar-debito-java.apps.ocp-d.original.com.br
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.ctas-efetivar-credito-url,ctas-efetivar-credito-java.dev.apps.ocp-d.original.com.br
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.ctas-bloqueio-desbloqueio-conta-java-url,ctas-bloqueio-desbloqueio-conta-java.apps.ocp-d.original.com.br
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.consultar-cheque-especial-java-url,rtto-consultar-cheque-especial-java.apps.ocp-d.original.com.br
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.cheque-especial-java-url,bcodmswrkctn01:8188/rtto-cheque-especial-java
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.apat-hire-and-cancellation-java-url,vshmsctnprodutos:8189/apat/yielding-accounts
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.ceno-envia-comunicacao-java-url,ceno-servicos-cmm-java.apps.ocp-h.original.com.br
ctas,ctas-solicita-encerramento-java,application-dev.properties,original.url.rest.inp-pix-java-url,intp-orquestrador-dict-java.apps.ocp-d.original.com.br
